ET_ID,ADM0_EN,ADM0_SW,ADM0_PCODE,ADM1_EN,ADM1_PCODE,ADM2_EN,ADM2_PCODE,ADM3_EN,ADM3_PCODE,pop_2020,pop_2022,pop_2030,cons_class12,cons_class40,cons_class80,cons_class12_2030,cons_class40_2030,cons_class80_2030,Females_2022_12USD,Males_2022_12USD,Females_2022_40USD,Males_2022_40USD,Females_2022_80USD,Males_2022_80USD,Females_2030_12USD,Males_2030_12USD,Females_2030_40USD,Males_2030_40USD,Females_2030_80USD,Males_2030_80USD
1859,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Iseke,TZ1305161,8821.611328125,9006.60933928711,13145.8708099307,1404.87834986744,112.686381887287,28.7341730593293,3400.30161012839,268.12470596036,66.4165807379841,505.80386504542,540.757152692542,40.5700798372063,43.3748220212228,10.3458227126576,11.0592521168152,1251.94430890304,1316.34412063027,98.7164224230095,103.801947474705,24.4546351722442,25.7129582647464
1860,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Ihanja,TZ1305171,10532.1025390625,10752.9712614092,15694.8265102138,1677.28120015209,134.536025749517,34.3056665930379,4059.61268180507,320.113502102195,79.2946109965433,603.878132142188,645.608786087819,48.4365299002838,51.7851054812003,12.3518551892301,13.2036170000247,1494.69358194509,1571.58037681499,117.857321590876,123.928918866838,29.1963356363585,30.6986448341409
1861,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Minyughe,TZ1305181,23467.791015625,23959.9340610137,34971.4510661205,3737.34347283613,299.775218162988,76.4404079120166,9045.69070303247,713.281772632918,176.685457877986,1345.57043586098,1438.55531348719,107.9270123896,115.388359413284,27.5225915396298,29.4205001572757,3330.49896574646,3501.81929112079,262.611475961018,276.140301328491,65.0557189881952,68.403187184944
1862,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Muhintiri,TZ1305191,11122.0625,11355.3032726875,16573.9785314313,1771.23478137226,142.072115357598,36.2273123088957,4287.01351941525,338.044788708581,83.7363305328439,637.704608662737,681.772821977958,51.1497216093405,54.6858689986007,13.0437493269786,13.9432229182805,1578.41944427384,1659.61308389101,124.459146875435,130.870847115498,30.8317801231227,32.4182417750188
1863,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Iyumbu,TZ1305201,11745.9912109375,11992.3163926221,17503.7504204331,1870.59802752461,150.042118384935,38.2596026569871,4527.50765608643,357.008524010202,88.4337956628945,673.478748076344,720.019112894676,54.0191336332819,57.753652851712,13.7754813868707,14.7254139104384,1666.96607932327,1752.71454345277,131.44109245202,138.212478125041,32.5613903305935,34.2368497716514
1864,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Mgungira,TZ1305211,8227.5888671875,8400.12963332129,12260.6648946819,1310.27779860019,105.098398310022,26.7992947747591,3171.33487658635,250.06994342906,61.944275252109,471.744457360107,504.344089062334,37.8382049258175,40.4540836706646,9.64916414999771,10.3145532274395,1167.64190521855,1227.7052150049,92.0691365699469,96.8122166879451,22.8079289157543,23.9815200752502
1865,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Mwaru,TZ1305221,14762.0126953125,15071.5868635459,21998.1933650188,2350.91201195789,188.568475546579,48.0835316490056,5690.03707707849,448.677703663355,111.140966379637,846.408076643934,904.898624095813,67.8896418500421,72.5830746241122,17.3126156375522,18.5064626037868,2094.9934308406,2202.75955234974,165.191258925486,173.701335212357,40.9221877324121,43.0278553678815
1866,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Ighombwe,TZ1305231,16968.623046875,17324.472040791,25286.4605001865,2702.32390193995,216.75549575227,55.2710081040333,6540.57791959129,515.745581591222,127.754202796501,972.92827833443,1040.16193217294,78.0377151217677,83.4327173604755,19.9004874723038,21.2727894451996,2408.15087666885,2532.02576628285,189.883877029545,199.666030696024,47.0391939240947,49.4596145744326
1867,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Mtunduru,TZ1305241,21522.193359375,21973.5352763145,32072.1422566717,3427.49894181444,274.922348053849,70.1031144540429,8295.75754488969,654.147133835577,162.03734666411,1234.0158935273,1319.29185812221,98.9793213942493,105.822085302374,25.2408305695505,26.9813930374967,3054.38388624942,3211.50089682116,240.839666599245,253.246884444765,59.6622733799222,62.732219662758
1868,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Sepuka,TZ1305251,15847.185546875,16179.5168749785,23615.3063370678,2523.73030878803,202.430365151148,51.6182084054696,6108.31837027845,481.660527426369,119.311069054722,908.628526190687,971.418782325785,72.8802889764574,77.9187414935786,18.5852863002304,19.8668943559193,2248.99885288389,2364.68698826699,177.334661942494,186.470323909437,43.9304257058057,46.1908834366088
1869,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Ikungi,TZ1305,Irisya,TZ1305261,7503.4599609375,7660.81501977832,11181.5757467675,1194.95725396676,95.8484479970719,24.4406275726446,2892.2184437401,228.060715993856,56.4924179691512,430.225149157916,459.955612744217,34.5079780039706,36.8936272800188,8.79991915307882,9.40674581659149,1064.87507165816,1119.65207223248,83.9659213704533,88.2915521635588,20.800550948017,21.8708516664823
1870,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Mpambala,TZ1306011,12933.12890625,13204.349552543,19272.8103116145,2059.65465045004,165.206496717982,42.1264041645086,4985.09143150687,393.090474761685,97.3715762627325,741.545545886376,792.78962795064,59.4787111736156,63.5906688268659,15.1677345336466,16.2136743405912,1835.44213502892,1929.85698007555,144.72551202638,152.181264564452,35.8522878954782,37.6970817948827
1871,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Mwangeza,TZ1306021,22842.04296875,23321.0634518477,34038.9680221715,3637.69048985741,291.781975120124,74.402191536158,8804.49530094758,694.2627403005,171.974295242152,1309.69198136084,1400.19749884938,105.049233344998,112.311630100035,26.7887257961776,28.6360283465611,3241.694134412,3408.44635369907,255.609171480798,268.777262595756,63.3210653487534,66.5792762445191
1872,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Mwanga,TZ1306031,30710.1640625,31354.1869130547,45763.957887182,4890.72154819742,392.288568000609,100.030610738756,11837.2728546884,933.406993686079,231.212191862378,1760.82567018887,1882.50652397401,141.23426678946,150.998253143013,36.016312785658,38.4999332075688,4358.32113810634,4582.51246893861,343.655758059568,361.35970157651,85.1325036089326,89.5130308365574
1873,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Nkinto,TZ1306041,12131.1474609375,12385.5497543408,18077.7061430112,1931.93576468108,154.96206584798,39.514151959913,4675.96663577992,368.71499150677,91.3335789590944,695.562414274071,743.628858251255,55.7904449313075,59.647420687623,14.2271855178913,15.2082667492998,1721.62663478083,1810.18682899715,135.751104042832,142.744526448751,33.6290927295907,35.3594912271962
1874,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Ibaga,TZ1306053,14069.05078125,14364.0928451836,20965.5489353754,2240.55494065445,179.716649278464,45.8263830599816,5422.93400208445,427.615768089593,105.923760678572,806.675787221409,862.42065747104,64.702750121087,69.175862656598,16.4999227130002,17.6377278307488,1996.64975049377,2099.35708907314,157.43681152498,165.547405784956,39.0012086542894,41.0080315383572
1875,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Gumanga,TZ1306061,13027.36328125,13300.5601166211,19413.2373689316,2074.66186719611,166.410237210867,42.4333488641413,5021.41419444933,395.954641312265,98.0810526545938,746.948653019784,798.566113721249,59.9120896092502,64.0540081298427,15.2782508668793,16.3318116822209,1848.81567701531,1943.91845488765,145.780022367321,153.290099592456,36.1135176386162,37.9717532195638
1876,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Msingi,TZ1306071,8661.1435546875,8842.77639617285,12906.7434509593,1379.32318852917,110.636582579021,28.2114897760953,3338.44909723728,263.247436608006,65.2084430821822,496.603140030348,530.920616822239,39.8320978362421,42.5858209131369,10.1576290739528,10.8580809818535,1229.17106394303,1292.39942365165,96.9207408951425,101.913758710751,24.009797975234,25.2452317907767
1877,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Nduguti,TZ1306081,10471.1357421875,10690.7259298369,15603.9744418554,1667.57198379642,133.757241976399,34.1070826351737,4036.11295030846,318.260472777117,78.8356011811737,600.382484878689,641.871574113653,48.1561471306698,51.4853389345574,12.280354456726,13.12718570507,1486.04130385885,1562.48302695055,117.175085222685,123.211536065496,29.0273278757871,30.5209407112463
1878,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Ilunda,TZ1306091,25714.576171875,26253.8365487754,38319.5862653631,4095.15336781028,328.475427310571,83.7587436565297,9911.71697649257,781.570726540352,193.60116433801,1474.39413639455,1576.28130238131,118.259847262465,126.435536923992,30.1575796427538,32.2371923205393,3649.35793437129,3837.08031325627,287.753661932304,302.577724844585,71.2840948781343,74.9520466623867
1879,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Kinyangiri,TZ1306101,15956.197265625,16290.8146784824,23777.7544339236,2541.09087908038,203.822869956941,51.9732865737937,6150.33707967304,484.973837653821,120.13180183816,914.87892043592,978.101106500897,73.3816275605751,78.4547392521666,18.7131332290782,20.0035573799974,2264.46956405178,2380.95351030236,178.554535101366,187.75304066978,44.232620136321,46.5086274031391
1880,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Iguguno,TZ1306113,30410.19140625,31047.9235302305,45316.9418445457,4842.9496531725,388.456747254873,99.0535254992061,11721.6480024815,924.289602626608,228.953742991536,1743.62616736613,1864.11845931714,139.854709908027,149.523322986592,35.6645103989089,38.1238711583326,4315.74965701859,4537.75111778436,340.298975908521,357.829989741594,84.3009410295594,88.6386798700701
1881,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Miganga,TZ1306121,10098.0830078125,10309.8499065693,15048.055248754,1608.16178191965,128.99190361289,32.8919574804741,3892.31928652348,306.921880427995,76.0269434280091,578.992796771364,619.003763807656,46.4404992003615,49.6510826568571,11.8428451051169,12.6595064921844,1433.09845358471,1506.81680506499,113.000515527554,118.821907130538,27.9931779705352,29.4335782065129
1882,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Matongo,TZ1306131,7539.68017578125,7697.79480874756,11235.5507233713,1200.72547405364,96.3111214033361,24.5586057835241,2906.17957286622,229.161595877766,56.7651145020224,432.301904070291,462.175880620492,34.67455267534,37.0717178027115,8.8423975515765,9.45215344936773,1070.01536747875,1125.05678403446,84.371236215528,88.7177474128039,20.9009580173061,21.976425221922
1883,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Singida,TZ13,Mkalama,TZ1306,Kikhonda,TZ1306141,8826.7294921875,9011.83483636817,13153.4978432522,1405.69343881378,112.751760803752,28.7508441873633,3402.27441315216,268.280267816723,66.4551146230129,506.09732471718,541.070891727567,40.5936179774521,43.3999874300159,10.3518252008693,11.065668525863,1252.67066785627,1317.10784336997,98.7736961825111,103.862171778115,24.4688233778049,25.7278765301331
1884,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Puge,TZ1401011,16130.4599609375,16468.7318367783,24037.4388378675,2568.84293918913,206.048884219221,52.5409033343429,6217.50686322123,490.27039088005,121.443799379465,924.870603535954,988.78325916356,74.1830516086891,79.311568363422,18.9175052971816,20.2220225798722,2289.20055497121,2406.95665937428,180.504585857762,189.80355122537,44.7156986215874,47.0165628862392
1885,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nkiniziwa,TZ1401021,24357.07421875,24867.8664221914,36296.6513800871,3878.96552718667,311.134832966443,79.3370235649734,9388.46607535085,740.310711959817,183.380736944632,1396.55917981375,1493.06760551325,112.016774362409,119.760859994786,28.5655264433183,30.5353539839517,3456.70414570105,3634.51644501566,272.562816262477,286.604299900569,67.52092579547,70.9952422004026
1886,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Budushi,TZ1401031,8524.0498046875,8702.8076531416,12702.4478116124,1357.49043778633,108.885360711242,27.7649414765467,3285.60613221372,259.080599049593,64.1762849223097,488.742609108691,522.516888393898,39.2016116160037,41.9117471203465,9.99684805790518,10.6862127949095,1209.71501065359,1271.94255414389,95.3866215564898,100.300606905792,23.6297565614895,24.8456351931722
1887,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mwakashanhala,TZ1401041,24607.767578125,25123.8170720059,36670.2319418088,3918.88948891446,314.33716489656,80.1535939289544,9485.09615820358,747.930304432037,185.268169424266,1410.93316041623,1508.43489184816,113.169698610168,120.993489663033,28.8595349815391,30.849636824378,3492.28201383367,3671.9244329013,275.368148603951,289.554153159138,68.2158798594826,71.7259554054049
1888,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Tongi,TZ1401051,21257.01171875,21702.7925115039,31676.9714132559,3385.26766094758,271.534944266324,69.2393521695289,8193.54293510306,646.08718347345,160.04083410085,1218.81119976126,1303.03645266431,97.7597663797115,104.518218464721,24.9298304428718,26.6489468991055,3016.74987207022,3171.93099507057,237.872206134137,250.126550788298,58.9271559467627,61.9592764662891
1889,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mizibaziba,TZ1401061,14273.84765625,14573.1845154492,21270.7350471738,2273.16969606662,182.332704101918,46.4934572065718,5501.8732250801,433.840379427423,107.46564545193,818.418205592752,874.974528967538,65.6445990940371,70.1828247265893,16.740104702667,17.8944723402399,2025.71408722327,2129.91649055915,159.728548722578,167.957205272943,39.568931791963,41.6049670985124
1890,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Milambo Itobo,TZ1401071,15213.23046875,15532.2671249102,22670.5932629652,2422.77032189688,194.332286310923,49.5532596960872,5863.95955727737,462.392049980257,114.538116918834,872.279505943277,932.557883763082,69.9647662702218,74.8016591760371,17.8417955022217,19.072133764125,2159.02929713749,2270.08941319893,170.24051837148,179.010714856945,42.173021125793,44.3430508968117
1891,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Magengati,TZ1401081,15175.3369140625,15493.5789044873,22614.124693231,2416.73561546969,193.84823782865,49.4298310028787,5849.35343712259,461.240310481603,114.252822062743,870.106806908109,930.235041600123,69.7904960057763,74.6153410387733,17.7973546416842,19.0246283414416,2153.65152448684,2264.43500879737,169.816478361951,178.56482978822,42.0679753443826,44.2325999424519
1892,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Ndala,TZ1401091,21636.787109375,22090.5321718457,32242.9086367686,3445.74847383496,276.386157169223,70.4763746807227,8339.92785552142,657.630104732933,162.900105718647,1240.58634415181,1326.31635599017,99.506331416956,106.385529249983,25.3752240014737,27.125053999777,3070.64678741476,3228.60035897866,242.122004327725,254.595283731016,59.9799419151857,63.0662339603225
1893,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nzega Mjini,TZ1401102,42220.8984375,43106.3128986328,62917.1310879492,6723.85394465152,539.325539063815,137.523923611963,16274.1004560459,1283.26510405702,317.874774301631,2420.81552009577,2588.10459608361,194.17146785269,207.595175890834,49.5158893036767,52.9304163435644,5991.90006785712,6300.12243327248,472.464257402406,496.803964596767,117.041731893315,123.064161301502
1894,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Wela,TZ1401111,8587.5703125,8767.66024952344,12797.1053926852,1367.60634324613,109.696765332778,27.9718435034454,3310.09019492711,261.011246053432,64.6545212420392,492.384678246194,526.41064064217,39.4937387543913,42.2240699623516,10.0713437353956,10.7658455608926,1218.72970596225,1281.42096391375,96.0974347003143,101.048038658367,23.8058435354824,25.0307827932633
1895,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mbogwe,TZ1401121,7815.34521484375,7979.24081934424,11646.3438149664,1244.62627978961,99.8324390752827,25.4565150933092,3012.43502227509,237.540179425936,58.8405549904468,448.107683426175,479.073909345137,35.9423202324343,38.4271302735249,9.16569241417443,9.79774214664623,1109.13716325744,1166.19099862815,87.4560089890223,91.9614368977566,21.6651367721015,22.779925102025
1896,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Miguwa,TZ1401131,16658.876953125,17008.230261709,24824.8801855635,2652.99554628251,212.798830092207,54.2620883578314,6421.18588313292,506.331135950854,125.422171189278,955.168396882617,1021.1747642414,76.6132107670319,81.9097323650539,19.5372229787006,20.8844748827502,2364.1923701272,2485.80604131083,186.417727241578,196.021316985794,46.1805381256314,48.5567762963655
1897,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Itilo,TZ1401141,19009.328125,19407.9727451094,28327.4973720641,3027.31468605917,242.823258567864,61.9180899915505,7327.17035773496,577.770922390314,143.11836344044,1089.93598560471,1165.25539032767,87.4227996447921,93.4666234428341,22.2937886688539,23.8311284056905,2697.7633991071,2836.53590979437,212.719966383278,223.678555557048,52.6962894731343,55.4077982511711
1898,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Muhugi,TZ1401151,15274.837890625,15595.1665160293,22762.3999838439,2432.58156045229,195.119253363797,49.7539303282485,5887.70621851709,464.264550508879,115.001949903175,875.811884659681,936.334365496259,70.2480952371266,75.1045756002164,17.9140475478849,19.1493681814486,2167.77249136061,2279.28235591154,170.929923521627,179.735635750833,42.3438047808213,44.5226222935269
1899,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Utwigu,TZ1401161,28147.849609375,28738.1381635332,41945.6243058998,4482.66229837862,359.557819133947,91.684517923061,10849.6254015708,855.527819035552,211.920912931339,1613.91049725211,1725.43886179337,129.450330945462,138.399655309489,33.0112777551988,35.2876763436414,3994.68292305797,4200.16876322312,314.982706558326,331.209514679363,78.0294401416081,82.0444763804904
1900,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Ijanija,TZ1401171,12022.408203125,12274.5301255527,17915.6640645291,1914.61858492795,153.573041430986,39.1599612643463,4634.05294680961,365.409962477167,90.5148974929469,689.327642094936,736.96323569621,55.2903593792694,59.1127625873166,14.099658126195,15.0719452970828,1706.19459068944,1793.96096306642,134.534279801896,141.46501567594,33.3276535956507,35.0425414213304
1901,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nzegandogo,TZ1401181,10872.1201171875,11100.119348165,16201.5170669476,1731.4304157902,138.879376327073,35.4131880615829,4190.67290145954,330.448021473442,81.8545520424466,623.373686729897,666.451569857501,50.0002510593202,53.4569317935021,12.7506215201897,13.6298815429483,1542.94815313703,1622.31715530452,121.662218182321,127.92983043188,30.1389078622156,31.6897174931386
1902,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Lusu,TZ1401191,23177.490234375,23663.5453820801,34538.8479481201,3691.11186419254,296.066944982348,75.4948263649015,8933.7938876787,704.45834925622,174.499827094784,1328.92548838819,1420.76012641148,106.591935901411,113.960984725034,27.182132149112,29.0565632969749,3289.30009657873,3458.50115882058,259.362924932677,272.724396305437,64.2509680836691,67.5570274988211
1903,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Nata,TZ1401201,17668.09375,18038.6113440313,26328.8042576469,2813.71752501354,225.690464641685,57.5493574311507,6810.18981583192,537.00534578026,133.020412188411,1013.03376155819,1083.03888194376,81.2545403948439,86.8719322758253,20.720813784364,22.1496839904765,2507.41827050991,2636.39945872566,197.711159691848,207.896547603337,48.9782161981843,51.4984100198321
1904,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Isanzu,TZ1401211,15669.5751953125,15998.1818567334,23350.6332916001,2495.44512047703,200.161588262339,51.0396874993564,6039.85822825564,476.262225288937,117.973867514585,898.444898851998,960.531421227314,72.063469251037,77.0454523515385,18.376988162753,19.6442323519582,2223.79276971266,2338.18430827508,175.347149929168,184.380422223894,43.4380670891403,45.6731903092145
1905,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Itobo,TZ1401221,11583.70703125,11826.6289514023,17261.9162723035,1844.75359592489,147.969116484678,37.7310028887038,4464.95500703347,352.07604667219,87.2119825584848,664.17387595395,710.071232890592,53.2727980851211,56.9557206884162,13.5851575004892,14.5219656297357,1643.93505385324,1728.49880577661,129.625084804581,136.302916110878,32.1115178230809,33.7638288932514
1906,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mwangoye,TZ1401231,15892.287109375,16225.5642623457,23682.5162029186,2530.91292048386,203.006488005188,51.7651153654248,6125.70282646041,483.031347646606,119.650631914133,911.214510064105,974.183469140055,73.0877084515791,78.1405005547696,18.6381805791023,19.9234361295247,2255.39957066597,2371.41695793125,177.839361677053,187.001024010305,44.0554530070108,46.3223440679041
1907,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Sigili,TZ1401241,13252.544921875,13530.4640414316,19748.8006403475,2110.52298144551,169.286684994117,43.1668212413331,5108.21075198382,402.798828721401,99.7764112528127,759.859870702007,812.36955373847,60.9476869392871,65.1611996871738,15.5423397328923,16.6141116434321,1880.77297630723,1977.51963246,148.299871081011,155.939762104553,36.7377499544762,38.6281056604062
1908,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mwamala,TZ1401251,19358.822265625,19764.7961273574,28848.3098008361,3082.97308374942,247.287661808151,63.0564789713419,7461.88333078431,588.393473101791,145.749652095639,1109.97489692868,1186.67907919101,89.0301029661918,95.1850448947903,22.7036689371549,24.2692732831687,2747.36286388464,2888.68676297691,216.630908493175,227.790975735005,53.6651319426016,56.4264928997341
1909,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Igusule,TZ1401261,20991.875,21432.095610625,31281.8675119375,3343.04353407642,268.148114306343,68.3757362066882,8091.34564051182,638.028598470109,158.044659747609,1203.60908167636,1286.78380087853,96.5404179582765,103.214572502627,24.6188829997377,26.316557077222,2979.12223310793,3132.36779647701,234.905248358007,247.00674571759,58.1921630427878,61.1864642067039
1910,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Shigamba,TZ1401271,5687.7236328125,5807.00088511621,8475.78489897432,905.793680378122,72.6544135211501,18.5263246248243,2192.34050416142,172.873091990528,42.8220131020353,326.116453080937,348.65254459533,26.1575117393223,27.9658659969075,6.67045714835162,7.13043992603684,807.189635527324,848.711339157799,63.6472984217716,66.9261847777792,15.7670975547893,16.5783999036154
1911,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Kasela,TZ1401281,11219.95703125,11455.2507501523,16719.8599144285,1786.8248932473,143.322610320797,36.5461790439933,4324.74709436554,341.020202318434,84.4733636888892,643.317577816705,687.77367216438,51.5999328916916,55.1672048579898,13.1585582238093,14.0659488310057,1592.31242784709,1674.22072028074,125.554615440114,132.022750391771,31.1031562876386,32.7035817092724
1912,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Karitu,TZ1401291,10308.357421875,10524.5339853691,15361.4039306537,1641.64885824386,131.67792797316,33.5768733284845,3973.3698341061,313.312976492469,77.6100677665513,591.049280263658,631.893403716185,47.4075390583792,50.6849771401132,12.0894510513529,12.923117942784,1462.94015100276,1538.19355454699,115.353547996482,121.296159607996,28.5760855472454,30.0464795271249
1913,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Bukene,TZ1401303,9507.2509765625,9706.62753679199,14167.603677688,1514.06931986966,121.444674265751,30.9674712156116,3664.58230827216,288.964088052151,71.5786582058984,545.116318440686,582.786270760815,43.7232968904196,46.7460312726273,11.1499282194246,11.9188072991184,1349.24882889282,1418.65396930998,106.388931519996,111.869717423579,26.3553159932987,27.7114393822177
1914,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mogwa,TZ1401311,14711.3291015625,15019.8403841514,21922.665215927,2342.8404385339,187.921048382958,47.9184426306946,5670.50101965939,447.137222773213,110.759377249128,843.502036391241,901.791763588698,67.6565509363313,72.3338693738998,17.253174855605,18.4429228919792,2087.80052306107,2195.19664256335,164.62409462132,173.10495258558,40.7816863264588,42.8801244055519
1915,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Mambali,TZ1401321,41124.52734375,41986.9498066758,61283.3306152137,6549.25228110745,525.32060423217,133.952771407079,15851.5027857664,1249.94192009425,309.62036175064,2357.95299803307,2520.89799528263,189.129320658693,202.204448585834,48.2300855495421,51.555945865511,5836.3054151104,6136.52401688276,460.195542765439,483.903208663053,114.002450959959,119.868492944817
1916,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Kahamanhalanga,TZ1401331,16878.88671875,17232.8538521289,25152.7363841934,2688.03301789505,215.609212860842,54.9787146571625,6505.98893469262,513.018129009428,127.078591520923,967.783075274316,1034.66117278953,77.6250229433306,82.9914944232496,19.7952463653072,21.1602910999588,2395.41568792394,2518.6354814992,188.879701154596,198.610123189772,46.7904333423405,49.1980539168514
1917,United Republic of Tanzania,Jamhuri ya Muungano wa Tanzania,TZ,Tabora,TZ14,Nzega,TZ1401,Uduka,TZ1401341,5861.59326171875,5984.51673401025,8734.88355956538,933.483143024374,74.8754067924207,19.0926610707325,2259.35877974985,178.157698327388,44.1310513056703,336.085598970919,359.310602626894,26.9571280977876,28.8207624470221,6.87436823543893,7.34841235647036,831.864843298751,874.655835605655,65.5929506496044,68.9720702079877,16.2490864096915,17.0851896889826
